planeID,aircraftTypeCode,operator,code,modeS,serialNumber,age,DATE,FROM,TO,FLIGHT,FLIGHT TIME,STD,ATD,STA,ONTIME,STATUS
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,08 Jul 2024,Macau (MFM),Taipei (TPE),NX632,1:29,7:10 AM,7:11 AM,8:55 AM,green,Landed 8:40 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,07 Jul 2024,Shanghai (PVG),Macau (MFM),NX101,2:04,8:55 PM,9:26 PM,11:40 PM,green,Landed 11:29 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,07 Jul 2024,Macau (MFM),Shanghai (PVG),NX102,2:08,5:20 PM,5:44 PM,7:40 PM,green,Landed 7:52 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,07 Jul 2024,Shanghai (SHA),Macau (MFM),NX109,1:58,2:05 PM,2:17 PM,4:35 PM,green,Landed 4:15 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,07 Jul 2024,Macau (MFM),Shanghai (SHA),NX110,2:08,10:25 AM,10:37 AM,1:05 PM,green,Landed 12:46 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,06 Jul 2024,Bangkok (BKK),Macau (MFM),NX991,2:19,10:45 PM,11:12 PM,2:30 AM,green,Landed 2:31 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,06 Jul 2024,Macau (MFM),Bangkok (BKK),NX992,2:24,7:40 PM,8:07 PM,9:50 PM,green,Landed 9:31 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,06 Jul 2024,Chengdu (TFU),—,NX198,-,4:36 PM,—,—,gray,Unknown
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,06 Jul 2024,Chengdu (TFU),Macau (MFM),NX197,2:03,4:05 PM,4:34 PM,6:15 PM,yellow,Landed 6:37 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,06 Jul 2024,Macau (MFM),Chengdu (TFU),NX198,1:57,12:20 PM,1:12 PM,3:00 PM,green,Landed 3:09 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,06 Jul 2024,Taipei (TPE),Macau (MFM),NX631,1:21,9:45 AM,10:04 AM,11:40 AM,green,Landed 11:25 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,06 Jul 2024,Macau (MFM),Taipei (TPE),NX632,1:27,7:10 AM,7:06 AM,8:55 AM,green,Landed 8:33 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,05 Jul 2024,Bangkok (BKK),Macau (MFM),NX991,2:20,10:45 PM,11:19 PM,2:30 AM,green,Landed 2:39 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,05 Jul 2024,Macau (MFM),Bangkok (BKK),NX992,2:20,7:40 PM,8:30 PM,9:50 PM,green,Landed 9:50 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,05 Jul 2024,Nanjing (NKG),Macau (MFM),NX127,2:00,3:55 PM,5:05 PM,6:50 PM,green,Landed 7:05 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,05 Jul 2024,Macau (MFM),Nanjing (NKG),NX128,2:07,12:45 PM,12:57 PM,3:00 PM,green,Landed 3:04 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,05 Jul 2024,Taipei (TPE),Macau (MFM),NX631,1:20,9:45 AM,10:01 AM,11:40 AM,green,Landed 11:21 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,05 Jul 2024,Macau (MFM),Taipei (TPE),NX632,1:23,7:10 AM,7:05 AM,8:55 AM,green,Landed 8:28 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,04 Jul 2024,Shanghai (PVG),Macau (MFM),NX101,2:05,8:55 PM,9:17 PM,11:40 PM,green,Landed 11:22 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,04 Jul 2024,Macau (MFM),Shanghai (PVG),NX102,2:08,5:20 PM,5:26 PM,7:40 PM,green,Landed 7:34 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,04 Jul 2024,Bangkok (BKK),Macau (MFM),NX995,2:19,10:35 AM,10:47 AM,2:20 PM,green,Landed 2:06 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,04 Jul 2024,Macau (MFM),Bangkok (BKK),NX996,2:27,7:40 AM,7:42 AM,9:35 AM,green,Landed 9:09 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,03 Jul 2024,Da Nang (DAD),Macau (MFM),NX977,1:19,11:10 PM,12:22 AM,1:55 AM,yellow,Landed 2:40 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,03 Jul 2024,Macau (MFM),Da Nang (DAD),NX978,1:36,9:00 PM,10:27 PM,9:50 PM,red,Landed 11:03 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,03 Jul 2024,Chengdu (TFU),Macau (MFM),NX197,2:11,3:50 PM,6:49 PM,6:15 PM,red,Landed 9:01 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,03 Jul 2024,Macau (MFM),Chengdu (TFU),NX198,1:58,12:20 PM,12:55 PM,2:40 PM,green,Landed 2:53 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,02 Jul 2024,Kaohsiung (KHH),Macau (MFM),NX667,1:11,9:20 PM,10:08 PM,11:05 PM,green,Landed 11:19 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,02 Jul 2024,Macau (MFM),Kaohsiung (KHH),NX668,1:08,7:00 PM,8:06 PM,8:30 PM,yellow,Landed 9:14 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,02 Jul 2024,Ningbo (NGB),Macau (MFM),NX161,1:54,3:50 PM,4:37 PM,6:10 PM,yellow,Landed 6:31 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,02 Jul 2024,Macau (MFM),Ningbo (NGB),NX162,1:54,12:50 PM,1:13 PM,2:55 PM,green,Landed 3:07 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,02 Jul 2024,Taipei (TPE),Macau (MFM),NX631,1:27,9:45 AM,10:09 AM,11:40 AM,green,Landed 11:35 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,02 Jul 2024,Macau (MFM),Taipei (TPE),NX632,1:28,7:10 AM,7:16 AM,8:55 AM,green,Landed 8:44 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,01 Jul 2024,Taipei (TPE),Macau (MFM),NX615,1:27,8:05 PM,8:21 PM,10:00 PM,green,Landed 9:49 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,01 Jul 2024,Macau (MFM),Taipei (TPE),NX618,1:24,5:35 PM,5:56 PM,7:15 PM,green,Landed 7:20 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,01 Jul 2024,Taipei (TPE),Macau (MFM),NX627,1:24,2:40 PM,3:01 PM,4:50 PM,green,Landed 4:25 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,01 Jul 2024,Macau (MFM),Taipei (TPE),NX628,1:30,11:55 AM,12:14 PM,1:40 PM,green,Landed 1:44 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,30 Jun 2024,Hanoi (HAN),Macau (MFM),NX981,1:23,11:15 PM,11:51 PM,2:00 AM,green,Landed 2:13 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,30 Jun 2024,Macau (MFM),Hanoi (HAN),NX982,1:26,9:05 PM,9:23 PM,9:45 PM,green,Landed 9:49 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,30 Jun 2024,Shanghai (PVG),Macau (MFM),NX135,2:12,4:40 PM,5:44 PM,7:35 PM,yellow,Landed 7:57 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,30 Jun 2024,Macau (MFM),Shanghai (PVG),NX136,2:04,1:20 PM,1:57 PM,3:40 PM,yellow,Landed 4:01 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,30 Jun 2024,Shanghai (SHA),Macau (MFM),NX137,2:09,9:55 AM,10:21 AM,12:20 PM,green,Landed 12:30 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,29 Jun 2024,Macau (MFM),Shanghai (SHA),NX138,2:04,6:25 PM,6:50 PM,9:05 PM,green,Landed 8:53 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,29 Jun 2024,Beijing (PEK),Macau (MFM),NX5,3:11,12:20 PM,1:17 PM,4:05 PM,yellow,Landed 4:28 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,29 Jun 2024,Macau (MFM),Beijing (PEK),NX6,2:40,8:10 AM,8:47 AM,11:15 AM,green,Landed 11:27 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,28 Jun 2024,Da Nang (DAD),Macau (MFM),NX977,1:20,9:50 PM,12:38 AM,12:20 AM,red,Landed 2:58 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,28 Jun 2024,Macau (MFM),Da Nang (DAD),NX978,1:35,7:45 PM,10:12 PM,8:30 PM,red,Landed 10:47 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,28 Jun 2024,Shanghai (PVG),Macau (MFM),NX135,2:08,4:40 PM,6:30 PM,7:35 PM,red,Landed 8:38 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,28 Jun 2024,Macau (MFM),Shanghai (PVG),NX136,2:07,1:20 PM,2:11 PM,3:40 PM,yellow,Landed 4:18 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,28 Jun 2024,Ningbo (NGB),Macau (MFM),NX165,1:53,8:45 AM,9:16 AM,11:10 AM,green,Landed 11:09 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,27 Jun 2024,Macau (MFM),Ningbo (NGB),NX166,1:55,8:30 PM,10:04 PM,10:40 PM,red,Landed 11:59 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,27 Jun 2024,Shanghai (PVG),Macau (MFM),NX135,2:07,4:40 PM,6:21 PM,7:35 PM,red,Landed 8:28 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,27 Jun 2024,Macau (MFM),Shanghai (PVG),NX136,2:14,1:20 PM,2:12 PM,3:40 PM,yellow,Landed 4:25 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,27 Jun 2024,Shanghai (SHA),Macau (MFM),NX137,1:57,9:55 AM,10:53 AM,12:20 PM,yellow,Landed 12:51 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,27 Jun 2024,Macau (MFM),Shanghai (SHA),NX106,2:02,6:30 AM,6:40 AM,9:00 AM,green,Landed 8:42 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,26 Jun 2024,Chengdu (TFU),Macau (MFM),NX197,2:06,3:50 PM,9:00 PM,6:15 PM,red,Landed 11:06 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,26 Jun 2024,Macau (MFM),Chengdu (TFU),NX198,2:04,12:20 PM,12:49 PM,2:40 PM,green,Landed 2:54 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,26 Jun 2024,Kaohsiung (KHH),Macau (MFM),NX657,1:09,9:30 AM,9:40 AM,11:00 AM,green,Landed 10:49 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,26 Jun 2024,Macau (MFM),Kaohsiung (KHH),NX658,1:07,7:15 AM,7:25 AM,8:40 AM,green,Landed 8:32 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,25 Jun 2024,Kaohsiung (KHH),Macau (MFM),NX667,1:07,9:20 PM,10:16 PM,11:05 PM,yellow,Landed 11:23 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,25 Jun 2024,Macau (MFM),Kaohsiung (KHH),NX668,1:08,7:00 PM,8:18 PM,8:30 PM,red,Landed 9:26 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,25 Jun 2024,Shanghai (SHA),Macau (MFM),NX109,2:00,2:05 PM,4:39 PM,4:35 PM,red,Landed 6:39 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,25 Jun 2024,Macau (MFM),Shanghai (SHA),NX110,2:09,10:25 AM,11:01 AM,1:05 PM,green,Landed 1:10 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,24 Jun 2024,Bangkok (DMK),Macau (MFM),NX935,2:21,7:40 PM,7:44 PM,11:25 PM,green,Landed 11:05 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,24 Jun 2024,Macau (MFM),Bangkok (DMK),NX936,2:20,4:55 PM,5:13 PM,6:40 PM,green,Landed 6:33 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,24 Jun 2024,Bangkok (BKK),Macau (MFM),NX995,2:29,10:35 AM,10:47 AM,2:20 PM,green,Landed 2:16 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,24 Jun 2024,Macau (MFM),Bangkok (BKK),NX996,2:14,7:40 AM,7:47 AM,9:35 AM,green,Landed 9:02 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,23 Jun 2024,Da Nang (DAD),Macau (MFM),NX977,1:27,9:50 PM,9:56 PM,12:20 AM,green,Landed 12:23 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,23 Jun 2024,Macau (MFM),Da Nang (DAD),NX978,1:25,7:45 PM,8:12 PM,8:30 PM,green,Landed 8:37 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,23 Jun 2024,Bangkok (BKK),Macau (MFM),NX995,2:31,10:35 AM,10:38 AM,2:20 PM,green,Landed 2:10 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,23 Jun 2024,Macau (MFM),Bangkok (BKK),NX996,2:19,7:40 AM,7:59 AM,9:35 AM,green,Landed 9:18 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,21 Jun 2024,Bangkok (BKK),Macau (MFM),NX991,2:12,10:45 PM,11:01 PM,2:30 AM,green,Landed 2:13 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,21 Jun 2024,Macau (MFM),Bangkok (BKK),NX992,2:26,7:40 PM,8:28 PM,9:50 PM,green,Landed 9:54 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,21 Jun 2024,Hangzhou (HGH),Macau (MFM),NX225,1:48,3:25 PM,5:21 PM,5:45 PM,red,Landed 7:08 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,21 Jun 2024,Macau (MFM),Hangzhou (HGH),NX226,2:01,12:10 PM,12:38 PM,2:25 PM,green,Landed 2:39 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,20 Jun 2024,Shanghai (PVG),Macau (MFM),NX101,2:08,8:55 PM,9:27 PM,11:40 PM,green,Landed 11:35 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,20 Jun 2024,Macau (MFM),Shanghai (PVG),NX102,2:18,5:20 PM,5:37 PM,7:40 PM,green,Landed 7:54 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,20 Jun 2024,Seoul (ICN),Macau (MFM),NX825,3:09,9:55 AM,10:15 AM,1:00 PM,green,Landed 12:24 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,19 Jun 2024,Macau (MFM),Seoul (ICN),NX826,3:24,4:25 PM,4:30 PM,9:25 PM,green,Landed 8:54 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,19 Jun 2024,Beijing (PEK),Macau (MFM),NX7,3:26,8:25 AM,8:46 AM,12:15 PM,green,Landed 12:12 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,18 Jun 2024,Macau (MFM),Beijing (PEK),NX8,2:43,7:15 PM,7:43 PM,10:30 PM,green,Landed 10:26 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,18 Jun 2024,Taipei (TPE),Macau (MFM),NX627,1:22,2:40 PM,3:04 PM,4:50 PM,green,Landed 4:25 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,18 Jun 2024,Macau (MFM),Taipei (TPE),NX628,1:26,11:55 AM,12:08 PM,1:40 PM,green,Landed 1:34 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,17 Jun 2024,Bangkok (BKK),Macau (MFM),NX991,2:22,10:45 PM,10:57 PM,2:30 AM,green,Landed 2:19 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,17 Jun 2024,Macau (MFM),Bangkok (BKK),NX992,2:25,7:40 PM,8:10 PM,9:50 PM,green,Landed 9:35 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,17 Jun 2024,Hangzhou (HGH),Macau (MFM),NX225,1:58,3:25 PM,4:44 PM,5:45 PM,red,Landed 6:42 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,17 Jun 2024,Macau (MFM),Hangzhou (HGH),NX226,2:03,12:10 PM,12:35 PM,2:25 PM,green,Landed 2:38 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,17 Jun 2024,Ningbo (NGB),Macau (MFM),NX165,1:55,8:45 AM,9:23 AM,11:10 AM,green,Landed 11:18 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,16 Jun 2024,Macau (MFM),Ningbo (NGB),NX166,1:49,8:30 PM,9:52 PM,10:40 PM,red,Landed 11:41 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,16 Jun 2024,Seoul (ICN),Macau (MFM),NX821,3:22,2:15 PM,2:53 PM,5:15 PM,green,Landed 5:16 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,16 Jun 2024,Macau (MFM),Seoul (ICN),NX822,3:36,8:35 AM,8:37 AM,1:15 PM,green,Landed 1:13 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,15 Jun 2024,Kaohsiung (KHH),Macau (MFM),NX667,1:11,9:20 PM,11:40 PM,11:05 PM,red,Landed 12:50 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,15 Jun 2024,Macau (MFM),Kaohsiung (KHH),NX668,1:07,7:00 PM,9:39 PM,8:30 PM,red,Landed 10:46 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,15 Jun 2024,Taipei (TPE),Macau (MFM),NX627,1:23,2:40 PM,3:00 PM,4:50 PM,green,Landed 4:23 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,15 Jun 2024,Macau (MFM),Taipei (TPE),NX628,1:31,11:55 AM,11:59 AM,1:40 PM,green,Landed 1:31 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,14 Jun 2024,Taipei (TPE),Macau (MFM),NX615,1:23,8:05 PM,10:19 PM,10:00 PM,red,Landed 11:42 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,14 Jun 2024,Macau (MFM),Taipei (TPE),NX618,1:33,5:35 PM,7:37 PM,7:15 PM,red,Landed 9:10 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,14 Jun 2024,Shanghai (SHA),Macau (MFM),NX109,2:13,2:05 PM,4:02 PM,4:35 PM,red,Landed 6:15 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,14 Jun 2024,Macau (MFM),Shanghai (SHA),NX110,2:14,10:25 AM,11:30 AM,1:05 PM,yellow,Landed 1:44 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,13 Jun 2024,Singapore (SIN),Macau (MFM),NX907,3:36,5:00 PM,5:24 PM,8:50 PM,green,Landed 9:00 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,13 Jun 2024,Macau (MFM),Singapore (SIN),NX908,3:21,12:00 PM,12:36 PM,4:00 PM,green,Landed 3:57 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,12 Jun 2024,Shanghai (SHA),Macau (MFM),NX109,2:05,2:05 PM,6:24 PM,4:35 PM,red,Landed 8:29 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,12 Jun 2024,Macau (MFM),Shanghai (SHA),NX110,2:03,10:25 AM,10:51 AM,1:05 PM,green,Landed 12:54 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,11 Jun 2024,Taipei (TPE),Macau (MFM),NX615,1:23,8:05 PM,8:31 PM,10:00 PM,green,Landed 9:54 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,11 Jun 2024,Macau (MFM),Taipei (TPE),NX618,1:25,5:35 PM,5:57 PM,7:15 PM,green,Landed 7:23 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,11 Jun 2024,Taipei (TPE),Macau (MFM),NX627,1:32,2:40 PM,2:59 PM,4:50 PM,green,Landed 4:31 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,11 Jun 2024,Macau (MFM),Taipei (TPE),NX628,1:38,11:55 AM,11:59 AM,1:40 PM,green,Landed 1:37 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,10 Jun 2024,Taipei (TPE),Macau (MFM),NX621,1:22,11:05 PM,11:27 PM,1:00 AM,green,Landed 12:49 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,10 Jun 2024,Macau (MFM),Taipei (TPE),NX622,1:26,8:25 PM,8:57 PM,10:15 PM,green,Landed 10:23 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,10 Jun 2024,Tokyo (NRT),Macau (MFM),NX861,4:22,4:00 PM,4:19 PM,8:05 PM,green,Landed 7:41 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,10 Jun 2024,Macau (MFM),Tokyo (NRT),NX862,4:02,9:30 AM,9:50 AM,3:00 PM,green,Landed 2:52 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,09 Jun 2024,Kaohsiung (KHH),Macau (MFM),NX667,1:11,9:20 PM,9:21 PM,11:05 PM,green,Landed 10:32 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,09 Jun 2024,Macau (MFM),Kaohsiung (KHH),NX668,1:06,7:00 PM,7:13 PM,8:30 PM,green,Landed 8:19 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,09 Jun 2024,Hangzhou (HGH),Macau (MFM),NX225,1:49,3:25 PM,3:54 PM,5:45 PM,green,Landed 5:42 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,09 Jun 2024,Macau (MFM),Hangzhou (HGH),NX226,1:57,12:10 PM,12:30 PM,2:25 PM,green,Landed 2:27 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,09 Jun 2024,Ningbo (NGB),Macau (MFM),NX165,1:49,8:45 AM,9:07 AM,11:10 AM,green,Landed 10:57 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,08 Jun 2024,Macau (MFM),Ningbo (NGB),NX166,1:58,8:30 PM,8:44 PM,10:40 PM,green,Landed 10:41 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,08 Jun 2024,Ningbo (NGB),Macau (MFM),NX161,1:53,3:50 PM,5:03 PM,6:10 PM,red,Landed 6:57 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,08 Jun 2024,Macau (MFM),Ningbo (NGB),NX162,1:52,12:50 PM,1:17 PM,2:55 PM,green,Landed 3:09 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,08 Jun 2024,Kaohsiung (KHH),Macau (MFM),NX657,1:15,9:30 AM,9:33 AM,11:00 AM,green,Landed 10:48 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,08 Jun 2024,Macau (MFM),Kaohsiung (KHH),NX658,1:05,7:15 AM,7:17 AM,8:40 AM,green,Landed 8:22 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,07 Jun 2024,Kuala Lumpur (KUL),Macau (MFM),NX921,3:31,6:40 PM,8:01 PM,10:40 PM,red,Landed 11:32 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,07 Jun 2024,Macau (MFM),Kuala Lumpur (KUL),NX922,3:26,1:50 PM,2:57 PM,5:40 PM,yellow,Landed 6:23 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,07 Jun 2024,Chongqing (CKG),Macau (MFM),NX181,1:41,9:10 AM,9:22 AM,11:20 AM,green,Landed 11:03 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,06 Jun 2024,Macau (MFM),Chongqing (CKG),NX182,1:49,6:55 PM,7:16 PM,9:25 PM,green,Landed 9:05 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,06 Jun 2024,Hangzhou (HGH),Macau (MFM),NX225,1:47,3:25 PM,4:08 PM,5:45 PM,green,Landed 5:55 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,06 Jun 2024,Macau (MFM),Hangzhou (HGH),NX226,1:55,12:10 PM,12:46 PM,2:25 PM,yellow,Landed 2:41 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,05 Jun 2024,Seoul (ICN),Macau (MFM),NX825,3:16,9:55 AM,10:28 AM,1:00 PM,green,Landed 12:44 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,04 Jun 2024,Macau (MFM),Seoul (ICN),NX826,3:17,4:25 PM,4:36 PM,9:25 PM,green,Landed 8:53 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,03 Jun 2024,Bangkok (BKK),Macau (MFM),NX991,2:22,10:45 PM,11:57 PM,2:30 AM,red,Landed 3:19 AM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,03 Jun 2024,Macau (MFM),Bangkok (BKK),NX992,2:29,7:40 PM,9:10 PM,9:50 PM,red,Landed 10:39 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,03 Jun 2024,Nanjing (NKG),Macau (MFM),NX127,2:13,3:55 PM,5:25 PM,6:50 PM,red,Landed 7:38 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,03 Jun 2024,Macau (MFM),Nanjing (NKG),NX128,2:11,12:45 PM,2:02 PM,3:00 PM,red,Landed 4:13 PM
 B-MBA ,A321,Air Macau,NX / AMU,78041B,05459,11 years,03 Jun 2024,Chongqing (CKG),Macau (MFM),NX181,1:50,9:10 AM,10:17 AM,11:20 AM,red,Landed 12:07 PM
