Airline Code,Aircraft Registration,Aircraft Link,Aircraft,Airline,Operator,Type Code,Mode S,Serial Number,Age,DATE,FROM,TO,FLIGHT,FLIGHT TIME,STD,ATD,STA,STATUS,Color Code
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,21 Oct 2024,Cairo(CAI),Qaisumah(AQI),NP145,1:45,12:30 PM,12:45 PM,3:00 PM,Landed 2:30 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,21 Oct 2024,Abha(AHB),Cairo(CAI),NP144,2:39,8:40 AM,8:37 AM,11:25 AM,Landed 11:16 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,21 Oct 2024,Cairo(CAI),Abha(AHB),NP143,2:18,4:50 AM,5:16 AM,7:40 AM,Landed 7:34 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,20 Oct 2024,Taif(TIF),Cairo(CAI),NP102,2:03,11:00 PM,10:58 PM,1:15 AM,Landed 1:00 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,20 Oct 2024,Cairo(CAI),Taif(TIF),NP101,1:55,7:35 PM,7:45 PM,10:00 PM,Landed 9:40 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,20 Oct 2024,Jeddah(JED),Cairo(CAI),NP128,1:47,4:00 PM,4:20 PM,6:05 PM,Landed 6:07 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,20 Oct 2024,Cairo(CAI),Jeddah(JED),NP127,1:50,12:45 PM,1:08 PM,3:00 PM,Landed 2:57 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,20 Oct 2024,Sharjah(SHJ),Cairo(CAI),NP174,3:39,8:45 AM,8:57 AM,11:30 AM,Landed 11:36 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,20 Oct 2024,Cairo(CAI),Sharjah(SHJ),NP173,3:01,3:15 AM,3:39 AM,7:45 AM,Landed 7:40 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,19 Oct 2024,Tabuk(TUU),Cairo(CAI),NP108,-,10:05 PM,—,11:20 PM,Landed 11:26 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,19 Oct 2024,Cairo(CAI),Tabuk(TUU),NP107,1:15,7:40 PM,8:07 PM,9:15 PM,Landed 9:22 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,19 Oct 2024,Riyadh(RUH),Cairo(CAI),NP152,2:24,4:05 PM,4:20 PM,6:50 PM,Landed 6:44 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,19 Oct 2024,Cairo(CAI),Riyadh(RUH),NP151,2:03,12:20 PM,12:58 PM,3:05 PM,Landed 3:01 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,19 Oct 2024,Sharjah(SHJ),Cairo(CAI),NP174,3:39,8:45 AM,8:56 AM,11:30 AM,Landed 11:35 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,19 Oct 2024,Cairo(CAI),Sharjah(SHJ),NP173,2:53,3:15 AM,3:41 AM,7:45 AM,Landed 7:34 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,18 Oct 2024,Taif(TIF),Cairo(CAI),NP102,1:59,11:00 PM,11:05 PM,1:15 AM,Landed 1:04 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,18 Oct 2024,Cairo(CAI),Taif(TIF),NP101,1:56,7:35 PM,8:06 PM,10:00 PM,Landed 10:02 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,18 Oct 2024,Al-Qassim(ELQ),Cairo(CAI),NP106,2:02,4:30 PM,4:38 PM,6:45 PM,Landed 6:40 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,18 Oct 2024,Cairo(CAI),Al-Qassim(ELQ),NP105,1:41,1:20 PM,1:56 PM,3:30 PM,Landed 3:37 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,18 Oct 2024,Al Ain(AAN),Cairo(CAI),NP172,6:08,9:30 AM,9:51 AM,12:20 PM,Landed 2:59 PM,yellow
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,18 Oct 2024,Cairo(CAI),Al Ain(AAN),NP171,3:04,4:05 AM,4:14 AM,8:40 AM,Landed 8:18 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,17 Oct 2024,Sakaka(AJF),Cairo(CAI),NP110,1:17,10:00 PM,10:35 PM,11:40 PM,Landed 11:52 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,17 Oct 2024,Cairo(CAI),Sakaka(AJF),NP109,-,7:20 PM,7:57 PM,9:00 PM,Diverted toAMM,red
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,17 Oct 2024,Al-Qassim(ELQ),Cairo(CAI),NP106,2:00,3:35 PM,3:44 PM,5:50 PM,Landed 5:45 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,17 Oct 2024,Cairo(CAI),Al-Qassim(ELQ),NP105,1:49,12:30 PM,12:48 PM,2:40 PM,Landed 2:37 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,17 Oct 2024,Ha'il(HAS),Cairo(CAI),NP140,1:39,9:45 AM,9:35 AM,11:40 AM,Landed 11:14 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,17 Oct 2024,Cairo(CAI),Ha'il(HAS),NP139,1:30,6:50 AM,6:56 AM,8:45 AM,Landed 8:26 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,16 Oct 2024,Tabuk(TUU),Cairo(CAI),NP108,0:57,9:45 PM,9:59 PM,11:00 PM,Landed 10:56 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,16 Oct 2024,Cairo(CAI),Tabuk(TUU),NP107,1:11,7:10 PM,7:29 PM,8:45 PM,Landed 8:40 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,16 Oct 2024,Aswan(ASW),Cairo(CAI),NP8314,-,5:00 PM,—,6:20 PM,Landed 6:17 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,16 Oct 2024,Cairo(CAI),Aswan(ASW),NP83,1:06,2:35 PM,2:59 PM,4:00 PM,Landed 4:06 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,16 Oct 2024,Abha(AHB),Cairo(CAI),NP144,2:37,8:40 AM,8:42 AM,11:25 AM,Landed 11:19 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,16 Oct 2024,Cairo(CAI),Abha(AHB),NP143,2:35,4:50 AM,4:56 AM,7:40 AM,Landed 7:30 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,15 Oct 2024,Al Ain(AAN),Cairo(CAI),NP172,3:36,10:30 PM,11:16 PM,1:20 AM,Landed 1:52 AM,yellow
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,15 Oct 2024,Cairo(CAI),Al Ain(AAN),NP171,3:04,4:55 PM,6:11 PM,9:30 PM,Landed 10:15 PM,yellow
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,15 Oct 2024,Najran(EAM),Cairo(CAI),NP126,2:40,12:55 PM,1:19 PM,3:55 PM,Landed 3:59 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,15 Oct 2024,Cairo(CAI),Najran(EAM),NP125,2:45,8:40 AM,9:14 AM,11:55 AM,Landed 12:00 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,14 Oct 2024,Al-Qassim(ELQ),Cairo(CAI),NP106,1:52,3:35 PM,3:37 PM,5:50 PM,Landed 5:29 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,14 Oct 2024,Cairo(CAI),Al-Qassim(ELQ),NP105,1:45,12:30 PM,12:45 PM,2:40 PM,Landed 2:30 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,14 Oct 2024,Abha(AHB),Cairo(CAI),NP144,2:27,8:40 AM,8:34 AM,11:25 AM,Landed 11:01 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,14 Oct 2024,Cairo(CAI),Abha(AHB),NP143,2:26,4:50 AM,4:47 AM,7:40 AM,Landed 7:13 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,13 Oct 2024,—,—,KR102,-,—,—,—,Unknown,gray
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,13 Oct 2024,Taif(TIF),Cairo(CAI),NP102,-,11:00 PM,10:59 PM,1:15 AM,Diverted toSSH,red
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,13 Oct 2024,Cairo(CAI),Taif(TIF),NP101,2:03,7:35 PM,7:36 PM,10:00 PM,Landed 9:39 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,13 Oct 2024,Jeddah(JED),Cairo(CAI),NP128,1:45,4:00 PM,4:02 PM,6:05 PM,Landed 5:47 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,13 Oct 2024,Cairo(CAI),Jeddah(JED),NP127,1:49,12:45 PM,12:53 PM,3:00 PM,Landed 2:42 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,13 Oct 2024,Luxor(LXR),Cairo(CAI),NP72,1:10,10:30 AM,10:29 AM,11:35 AM,Landed 11:39 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,13 Oct 2024,Cairo(CAI),Luxor(LXR),NP71,0:53,8:25 AM,8:29 AM,9:30 AM,Landed 9:21 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,12 Oct 2024,Tabuk(TUU),Cairo(CAI),NP108,-,10:00 PM,—,11:20 PM,Landed 11:22 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,12 Oct 2024,Cairo(CAI),Tabuk(TUU),NP107,1:06,7:35 PM,8:21 PM,9:15 PM,Landed 9:28 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,12 Oct 2024,—,—,KR152,-,—,—,—,Unknown,gray
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,12 Oct 2024,Riyadh(RUH),Cairo(CAI),NP152,-,4:05 PM,4:28 PM,6:50 PM,Diverted toSSH,red
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,12 Oct 2024,Cairo(CAI),Riyadh(RUH),NP151,2:26,12:20 PM,12:28 PM,3:05 PM,Landed 2:53 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,12 Oct 2024,Al-Qassim(ELQ),Cairo(CAI),NP106,1:54,8:15 AM,8:07 AM,10:30 AM,Landed 10:01 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,12 Oct 2024,Cairo(CAI),Al-Qassim(ELQ),NP105,1:50,5:05 AM,5:16 AM,7:15 AM,Landed 7:06 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,11 Oct 2024,Kuwait City(KWI),Cairo(CAI),NP162,2:25,9:30 PM,11:13 PM,1:30 AM,Landed 1:38 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,11 Oct 2024,Cairo(CAI),Kuwait City(KWI),NP161,2:16,7:05 PM,7:36 PM,9:45 PM,Landed 9:52 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,11 Oct 2024,Istanbul(SAW),Cairo(CAI),NP192,1:40,4:05 PM,4:33 PM,6:10 PM,Landed 6:13 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,11 Oct 2024,Cairo(CAI),Istanbul(SAW),NP191,1:59,12:55 PM,1:20 PM,3:05 PM,Landed 3:19 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,11 Oct 2024,Riyadh(RUH),Cairo(CAI),NP152,2:19,9:00 AM,9:08 AM,11:45 AM,Landed 11:27 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,11 Oct 2024,Cairo(CAI),Riyadh(RUH),NP151,2:10,5:15 AM,5:24 AM,8:00 AM,Landed 7:33 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,10 Oct 2024,Taif(TIF),Cairo(CAI),NP102,1:59,11:00 PM,11:30 PM,1:15 AM,Landed 1:29 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,10 Oct 2024,Cairo(CAI),Taif(TIF),NP101,1:55,7:35 PM,8:26 PM,10:00 PM,Landed 10:21 PM,yellow
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,10 Oct 2024,Qaisumah(AQI),Cairo(CAI),NP146,2:22,4:00 PM,4:13 PM,6:40 PM,Landed 6:35 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,10 Oct 2024,Cairo(CAI),Qaisumah(AQI),NP145,1:57,12:30 PM,1:01 PM,3:00 PM,Landed 2:59 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,10 Oct 2024,Jizan(GIZ),Cairo(CAI),NP142,2:48,8:30 AM,8:37 AM,11:20 AM,Landed 11:25 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,10 Oct 2024,Cairo(CAI),Jizan(GIZ),NP141,1:39,4:30 AM,4:31 AM,7:30 AM,Landed 6:10 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,09 Oct 2024,Al-Qassim(ELQ),Cairo(CAI),NP116,2:00,8:00 PM,8:05 PM,10:25 PM,Landed 10:05 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,09 Oct 2024,Cairo(CAI),Al-Qassim(ELQ),NP115,1:45,4:50 PM,5:25 PM,7:15 PM,Landed 7:10 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,09 Oct 2024,Aswan(ASW),Cairo(CAI),NP82,1:03,2:55 PM,3:01 PM,4:15 PM,Landed 4:04 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,09 Oct 2024,Cairo(CAI),Aswan(ASW),NP81,1:09,12:30 PM,12:35 PM,1:55 PM,Landed 1:45 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,09 Oct 2024,Abha(AHB),Cairo(CAI),NP144,2:26,8:40 AM,8:42 AM,11:25 AM,Landed 11:08 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,09 Oct 2024,Cairo(CAI),Abha(AHB),NP143,-,4:50 AM,4:50 AM,7:40 AM,Landed 7:40 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,09 Oct 2024,Cairo(CAI),Abha(AHB),NP143,2:27,4:50 AM,4:43 AM,7:40 AM,Landed 7:10 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,08 Oct 2024,Taif(TIF),Cairo(CAI),NP102,2:04,11:00 PM,11:28 PM,1:40 AM,Landed 1:32 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,08 Oct 2024,Cairo(CAI),Taif(TIF),NP101,1:56,7:35 PM,8:02 PM,10:25 PM,Landed 9:57 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,08 Oct 2024,Ha'il(HAS),Cairo(CAI),NP140,1:42,9:45 AM,9:35 AM,11:40 AM,Landed 11:17 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,08 Oct 2024,Cairo(CAI),Ha'il(HAS),NP139,1:26,6:50 AM,6:52 AM,8:45 AM,Landed 8:18 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,07 Oct 2024,Kuwait City(KWI),Cairo(CAI),NP162,2:29,9:30 PM,10:56 PM,1:20 AM,Landed 1:25 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,07 Oct 2024,Cairo(CAI),Kuwait City(KWI),NP161,2:07,5:50 PM,7:04 PM,9:30 PM,Landed 9:11 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,07 Oct 2024,Al-Qassim(ELQ),Cairo(CAI),NP106,1:57,3:35 PM,3:40 PM,5:50 PM,Landed 5:37 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,07 Oct 2024,Cairo(CAI),Al-Qassim(ELQ),NP105,1:45,12:30 PM,12:54 PM,2:40 PM,Landed 2:39 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,07 Oct 2024,Abha(AHB),Cairo(CAI),NP144,2:27,8:40 AM,8:33 AM,11:25 AM,Landed 11:01 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,07 Oct 2024,Cairo(CAI),Abha(AHB),NP143,2:30,4:50 AM,4:55 AM,7:40 AM,Landed 7:25 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,06 Oct 2024,Riyadh(RUH),Cairo(CAI),NP152,7:07,7:45 PM,11:29 PM,10:30 PM,Landed 6:37 AM,red
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,06 Oct 2024,Cairo(CAI),Riyadh(RUH),NP151,2:10,4:05 PM,7:36 PM,6:50 PM,Landed 9:46 PM,red
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,06 Oct 2024,Istanbul(SAW),Cairo(CAI),NP192,1:46,4:05 PM,4:36 PM,6:10 PM,Landed 6:22 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,06 Oct 2024,Cairo(CAI),Istanbul(SAW),NP191,1:46,12:55 PM,1:13 PM,3:05 PM,Landed 2:59 PM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,06 Oct 2024,—,—,KR174,-,—,—,—,Unknown,gray
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,06 Oct 2024,Sharjah(SHJ),Cairo(CAI),NP174,-,8:45 AM,9:03 AM,11:30 AM,Diverted toAMM,red
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,06 Oct 2024,Cairo(CAI),Sharjah(SHJ),NP173,-,6:25 AM,—,—,Unknown,gray
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,06 Oct 2024,Cairo(CAI),Sharjah(SHJ),NP173,3:02,3:15 AM,3:23 AM,7:45 AM,Landed 7:24 AM,green
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,05 Oct 2024,—,—,KR106,-,—,—,—,Unknown,gray
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,05 Oct 2024,Al-Qassim(ELQ),Cairo(CAI),NP106,-,4:30 PM,11:56 PM,6:45 PM,Diverted toAMM,red
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,05 Oct 2024,Cairo(CAI),Al-Qassim(ELQ),NP105,1:45,1:20 PM,9:00 PM,3:30 PM,Landed 10:45 PM,red
kr-kme,xu-761,https://www.flightradar24.com/data/aircraft/xu-761,Airbus A320-214,Cambodia Airways,Cambodia Airways,A320,70E071,08925,5 years,05 Oct 2024,Riyadh(RUH),Cairo(CAI),NP152,2:20,4:05 PM,5:15 PM,6:50 PM,Landed 7:35 PM,yellow
